Data properties:

Recording date: 23/06/2011
Recording time: 15:30:12:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P81
Recording: Rec 36
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
18	55	416	535	504	
19	637	433	568	457	
20	1071	416	22	451	
21	1487	366	95	450	
22	1854	216	616	459	
23	2070	216	533	960	
24	2287	200	648	726	
25	2486	216	342	219	
26	2703	233	625	488	
27	2936	516	546	510	
28	3453	183	582	512	
29	3636	316	593	554	
30	3952	266	532	550	
31	4219	383	590	551	
32	4602	300	533	573	
33	4901	533	568	533	
34	5434	583	544	602	
35	6017	350	596	705	
36	6534	966	563	563	
37	7500	250	512	307	
38	7750	166	615	417	
39	7916	500	632	464	
40	8632	83	782	328	
41	8716	217	957	337	
42	8932	200	313	968	
43	9132	150	110	969	
44	9282	166	103	882	
45	9448	200	967	409	
46	9648	183	978	348	
47	10031	150	818	370	
48	10931	83	936	289	
49	11014	200	995	306	
50	11214	166	514	418	
51	11380	366	357	511	
52	11980	167	685	393	
53	12147	616	622	173	
54	12763	216	724	179	
55	12979	216	678	188	
56	13196	217	596	189	
57	13412	166	655	190	
58	13579	216	875	421	
59	14162	483	974	327	
60	14645	300	898	396	
61	14945	166	975	338	
62	15111	167	858	519	
63	15278	267	849	575	
64	15544	533	961	342	
65	16077	150	721	394	
66	16227	566	659	421	
67	16793	350	981	326	
68	17143	600	333	496	
69	17743	583	961	338	
70	18326	150	910	510	
71	18476	350	847	579	
72	18826	416	735	791	
73	19242	233	992	310	
74	19475	250	961	340	
75	19725	233	764	760	
76	19958	250	726	809	
77	20324	200	903	324	
78	20524	117	899	454	
79	20641	400	851	558	
80	21041	416	912	469	
81	21690	150	972	305	
82	21840	1466	926	425	
83	23306	233	559	149	
84	23539	250	636	189	
85	23789	250	692	181	
86	24205	117	960	318	
87	24322	216	681	168	
88	24538	283	642	170	
89	24822	183	994	366	
90	25005	316	986	320	
91	25321	783	861	583	
92	26104	716	983	357	
93	26820	100	793	1059	
94	27336	216	948	360	
95	27553	183	1000	366	
96	27736	167	790	699	
97	27903	150	484	863	
98	28053	233	89	903	
99	28286	283	53	889	
100	28569	100	167	1004	
101	30801	200	904	326	
102	31000	100	743	1143	
103	36746	83	955	356	
104	36830	333	853	556	
105	37296	17	1022	-538	
106	39012	100	1033	292	
107	39112	200	984	301	
108	39311	433	833	537	
109	39744	150	764	718	
110	39894	400	730	776	
111	40294	167	837	605	
112	40461	233	858	569	
113	40694	100	825	748	
114	40994	233	833	556	
115	41227	533	725	798	
116	41760	217	879	550	
117	41976	266	844	591	
118	42243	933	805	679	
119	43325	117	837	629	
120	43442	450	848	583	
121	43892	300	717	812	
122	44425	100	741	785	
123	44525	233	875	514	
124	44758	267	837	590	
125	45024	483	719	821	
126	45690	100	801	589	
127	45790	450	940	301	
128	46240	216	595	271	
129	46456	183	579	630	
130	46640	683	532	652	
131	47323	366	317	482	
132	47689	133	354	498	
133	47822	183	686	769	
134	48006	333	721	789	
135	48339	416	317	499	
136	48755	166	582	676	
137	48921	300	524	657	
138	49221	300	726	790	
139	49521	266	622	711	
140	49788	533	572	690	
141	50454	100	728	717	
142	50554	350	536	636	
143	50904	250	710	775	
144	51337	116	672	678	
145	51453	266	509	614	
146	51720	600	326	486	
147	52319	266	528	632	
148	52586	766	387	536	
149	53352	350	637	176	
150	53702	516	677	171	
151	54218	516	590	148	
152	54734	333	628	192	
153	55067	233	673	183	
154	55301	250	325	486	
155	55550	100	328	541	
156	58449	133	614	179	
157	58799	167	472	532	
158	58965	550	641	422	
159	59665	83	594	390	
160	59748	683	326	488	
161	60431	833	626	432	
162	61430	133	639	447	
163	61564	250	356	457	
164	61813	167	172	475	
165	61980	350	-960	728	
166	62330	200	256	492	
167	62530	183	334	481	
168	62879	150	294	443	
169	63029	450	336	485	
170	63479	183	507	443	
171	63662	466	613	439	
172	64129	183	409	490	
173	64312	233	348	500	
174	64545	416	621	450	
175	64961	600	962	367	
176	65561	333	326	513	
177	65894	650	638	465	
178	66727	133	651	404	
179	66860	749	327	511	
180	67809	366	496	450	
181	68176	483	444	481	
182	68659	150	580	456	
183	68809	167	609	235	
184	68975	233	659	221	
185	69209	200	705	232	
186	69408	366	578	219	
187	69775	100	627	229	
188	70474	17	664	229	
189	70641	116	691	132	
190	70974	217	431	441	
191	71191	416	327	478	
192	71607	100	311	543	
193	71907	67	348	528	
194	72290	150	317	447	
195	72573	283	659	427	
196	72856	483	949	352	
197	73339	466	630	209	
198	73806	283	152	113	
199	74089	200	104	124	
200	74289	416	35	130	
201	74705	566	807	408	
202	75271	300	964	367	
203	75571	200	767	406	
204	75771	333	709	412	
205	76104	200	966	364	
206	76304	250	642	212	
207	76554	250	716	212	
208	76804	333	816	361	
209	77137	983	640	434	
210	78119	366	324	525	
211	85298	400	647	425	
212	87380	100	798	249	
213	87480	200	637	130	
214	87680	333	712	123	
215	88013	250	973	294	
216	88262	167	633	145	
217	88429	317	660	104	
218	88746	199	589	122	
219	88946	233	638	118	
220	89179	233	983	335	
221	89412	150	930	496	
222	89728	83	1010	297	
223	89811	216	1020	262	
224	90028	933	973	318	
225	90961	266	653	182	
226	91227	250	724	164	
227	91477	533	809	359	
228	92393	117	852	349	
229	92510	483	685	79	
230	92993	233	302	13	
231	93226	516	93	22	
232	93892	100	870	270	
233	93993	333	1006	229	
234	94325	300	990	265	
235	94625	183	682	345	
236	94808	516	651	372	
237	95324	167	390	463	
238	95491	133	346	419	
239	95624	100	345	454	
240	95874	316	560	649	
241	96191	200	674	417	
242	96390	233	647	376	
243	96990	100	248	408	
244	97090	250	629	433	
245	97340	566	461	489	
246	97906	166	426	406	
247	98073	516	357	391	
248	98822	583	668	296	
249	99405	516	343	378	
250	100121	383	674	313	
251	100504	466	355	386	
252	101287	400	627	384	
253	101687	100	603	468	
254	102386	166	616	335	
255	102553	233	589	392	
256	102786	233	322	341	
257	103019	400	614	-8	
258	103419	533	602	72	
259	103952	216	325	357	
260	104169	283	140	-40	
261	104452	450	69	15	
262	104901	550	197	42	
263	105451	666	460	392	
264	106117	216	660	104	
265	106334	300	145	17	
266	106634	217	198	44	
267	106850	583	334	68	
268	107433	899	664	394	
269	108532	83	681	297	
270	108616	383	678	357	
271	108999	649	857	506	
272	109648	167	957	322	
273	109815	383	991	306	
274	110198	150	978	1471	
275	111114	117	939	187	
276	111480	17	966	183	
277	111930	50	1004	222	
278	112097	150	1003	220	
279	112380	250	1018	237	
280	112830	50	1016	202	
281	113229	799	1003	195	
282	114179	100	1011	202	
283	114279	133	1021	349	
284	114412	166	1016	294	
285	114828	100	999	354	
286	114928	316	1005	264	
287	115245	183	1002	204	
288	115428	100	685	256	
289	115678	866	646	338	
290	116544	183	823	454	
291	116727	316	868	504	
292	117227	383	993	255	
293	117610	233	581	120	
294	117843	416	659	146	
295	118259	100	650	181	
296	118493	83	906	687	
297	118576	100	918	557	
298	118676	483	856	577	
299	119159	500	757	725	
300	119658	100	752	774	
301	119992	133	881	607	
302	120125	466	854	543	
303	120591	167	584	555	
304	120758	249	527	603	
305	121224	150	439	431	
306	121373	183	150	840	
307	121557	216	66	795	
308	121773	533	-2	814	
309	122523	150	670	342	
310	122673	100	626	356	
311	122773	100	731	924	
312	123489	167	676	344	
313	123655	266	633	392	
314	124172	566	648	379	
315	125188	150	490	373	
316	125337	100	501	545	
317	125437	500	517	606	
318	126104	216	510	557	
319	126320	1449	522	614	
320	127769	200	355	486	
321	127969	200	316	441	
322	128385	266	828	341	
323	128902	33	348	494	
324	129085	167	291	419	
325	129252	100	369	618	
326	134032	16	458	616	
327	134248	100	455	602	
328	134348	216	297	446	
329	134565	233	921	287	
330	134798	316	979	283	
331	135114	183	801	685	
332	135297	333	714	777	
333	135630	533	319	502	
334	136164	333	514	659	
335	139894	83	1017	269	
336	139978	300	965	268	
337	140277	283	311	435	
338	140560	200	306	479	
339	140760	500	716	772	
340	142076	200	614	513	
341	142276	300	203	83	
342	142576	433	317	56	
343	143009	233	741	671	
344	143242	383	687	781	
345	143625	183	89	951	
346	143808	233	2	856	
347	144041	217	670	744	
348	144258	383	714	757	
349	144641	983	606	699	
350	145624	167	119	857	
351	146190	50	713	784	
352	146356	683	724	755	
353	147039	816	311	469	
354	147855	433	669	158	
355	148289	200	480	565	
356	148488	266	437	578	
357	148955	133	388	516	
358	149088	383	449	540	
359	149471	1549	500	593	
360	151020	183	453	607	
361	151370	550	466	557	
362	151919	250	508	576	
363	152169	783	485	607	
364	152952	217	555	102	
365	153169	233	748	149	
366	153402	150	790	146	
367	153552	250	632	176	
368	153802	200	439	538	
369	154002	383	340	517	
370	154385	100	95	-9	
371	154485	150	122	128	
372	154734	566	102	12	
373	155301	117	155	145	
374	155684	150	108	7	
375	155834	133	126	86	
376	156167	366	95	34	
377	156533	250	195	68	
378	156883	33	159	27	
379	157616	466	236	60	
380	158082	133	28	-6	
381	159081	17	69	150	
382	159315	17	73	143	
383	159498	200	56	198	
384	159698	216	-3	33	
385	162013	383	128	124	
386	162396	150	624	785	
387	162845	183	679	793	
388	163029	216	725	821	
389	163362	33	712	862	
390	163678	533	717	783	
391	164444	266	717	728	
392	164711	266	638	496	
393	164977	133	600	510	
394	165111	200	598	474	
395	165311	333	562	491	
396	165644	317	700	505	
397	165960	166	637	550	
398	166127	633	595	562	
399	166760	333	661	590	
400	167093	183	706	516	
401	167276	1066	757	492	
