Data properties:

Recording date: 17/06/2011
Recording time: 18:15:39:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P74
Recording: Rec 28
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
15	2152	200	593	500	
16	2352	566	548	423	
17	2918	183	598	456	
18	3101	283	529	479	
19	3385	250	526	552	
20	3634	433	538	471	
21	4068	300	574	456	
22	4367	100	587	503	
23	5483	133	471	666	
24	5617	150	475	581	
25	5766	117	472	401	
26	5883	400	548	428	
27	6283	416	596	633	
28	6699	250	662	635	
29	7082	866	571	630	
30	7948	183	217	159	
31	8132	233	94	86	
32	8365	117	402	485	
33	8481	150	588	538	
34	8631	266	633	543	
35	8898	167	323	130	
36	9064	350	76	98	
37	9414	166	127	70	
38	9581	233	105	98	
39	9814	166	232	545	
40	9980	716	62	556	
41	10696	316	563	156	
42	11013	217	77	69	
43	11229	183	30	35	
44	11413	150	59	93	
45	11563	300	5	90	
46	11862	1582	2	0	
47	13445	833	8	57	
48	14277	1083	46	69	
49	15477	266	85	68	
50	15743	150	578	481	
51	15893	416	545	464	
52	16310	366	531	540	
53	16676	1049	531	458	
54	17725	1332	602	439	
55	19058	1033	600	638	
56	20090	217	476	450	
57	20307	666	633	390	
58	20973	116	732	350	
59	21090	333	941	278	
60	21423	266	654	150	
61	21689	450	580	140	
62	22922	17	642	154	
63	23138	117	149	95	
64	23255	216	87	103	
65	23471	266	623	156	
66	23738	533	585	137	
67	24271	216	554	115	
68	24487	150	593	120	
69	24637	1166	644	129	
70	25803	333	709	134	
71	26136	216	628	414	
72	26353	167	609	382	
73	26519	433	129	33	
74	26952	1466	38	42	
75	28418	183	703	552	
76	28601	216	831	536	
77	28818	350	838	300	
78	29167	516	943	283	
79	29684	250	797	339	
80	29934	216	710	205	
81	30150	167	666	133	
82	30317	116	704	147	
83	30433	516	937	288	
84	30950	1183	636	377	
85	32132	150	577	386	
86	32282	233	360	438	
87	32515	1149	640	374	
88	33781	616	646	378	
89	34397	166	847	315	
90	34564	200	946	287	
91	34764	566	636	362	
92	35330	550	672	125	
93	35880	166	435	91	
94	36046	400	61	12	
95	36446	283	115	-12	
96	36729	167	606	318	
97	36896	400	641	384	
98	37445	316	648	382	
99	38644	333	629	384	
100	39127	766	647	393	
101	39894	233	913	309	
102	40127	500	618	392	
103	40627	266	321	464	
104	40893	183	258	132	
105	41076	383	61	77	
106	41459	233	565	374	
