Data properties:

Recording date: 22/06/2011
Recording time: 10:22:24:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P77
Recording: Rec 32
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
18	328	500	568	463	
19	828	266	160	397	
20	1094	450	219	1006	
21	1544	316	732	728	
22	2010	366	127	482	
23	2377	233	617	505	
24	2610	216	564	456	
25	2826	416	533	432	
26	3243	416	582	434	
27	3659	466	537	453	
28	4126	283	592	448	
29	4409	383	537	446	
30	4792	266	577	442	
31	5058	283	615	476	
32	5341	216	592	599	
33	5558	183	568	645	
34	5741	183	600	504	
35	5924	350	522	498	
36	6507	83	629	446	
37	6591	233	629	409	
38	6824	266	658	863	
39	7090	183	142	864	
40	7273	333	51	859	
41	7607	216	631	801	
42	7823	516	701	795	
43	8339	350	749	1474	
44	8839	383	629	403	
45	9222	233	622	155	
46	9455	150	760	517	
47	9605	216	813	538	
48	9822	233	524	624	
49	10055	266	460	547	
50	10321	300	542	654	
51	10621	400	699	766	
52	11021	949	635	391	
53	11970	233	604	160	
54	12204	283	549	153	
55	12487	200	316	52	
56	12687	200	160	36	
57	12886	266	70	82	
58	13153	233	536	505	
59	13386	133	613	438	
60	13519	866	508	424	
61	14385	216	343	427	
62	14602	233	334	463	
63	14835	200	136	109	
64	15035	166	427	481	
65	15202	283	386	441	
66	15485	250	620	135	
67	15734	183	579	139	
68	15918	250	518	406	
69	16168	416	338	459	
70	16584	650	520	421	
71	17234	283	380	442	
72	17517	383	644	395	
73	17900	416	718	368	
74	18316	799	605	135	
75	19116	400	679	136	
76	19515	783	581	139	
77	20298	566	631	390	
78	20864	400	124	62	
79	21264	316	87	52	
80	21581	483	646	398	
81	22064	350	817	528	
82	22413	716	948	291	
83	23130	300	68	462	
84	23429	250	386	460	
85	23679	433	641	395	
86	24112	166	353	113	
87	24279	483	124	63	
88	24762	316	89	55	
89	25078	333	133	59	
90	25411	416	642	371	
91	25828	433	617	138	
92	26261	183	683	521	
93	26444	283	832	544	
94	26727	283	928	299	
95	27010	117	644	374	
96	27277	33	625	401	
97	27477	183	627	395	
98	27660	200	196	93	
99	27860	233	114	64	
100	28093	217	586	395	
101	28309	483	660	383	
102	28792	733	596	142	
103	29525	483	678	147	
104	30008	250	188	40	
105	30258	799	120	36	
106	31058	216	642	148	
107	31274	983	600	143	
108	32257	233	93	86	
109	32490	300	69	51	
110	32790	250	121	57	
111	33040	316	319	67	
112	33356	400	284	75	
113	33756	200	642	438	
114	33956	600	637	396	
115	34555	316	783	580	
116	34872	316	517	639	
117	35188	350	626	379	
118	35538	233	339	432	
119	35771	200	680	160	
120	35971	266	627	146	
121	36237	483	674	142	
122	36721	466	632	401	
123	37187	200	163	90	
124	37387	316	135	58	
125	37703	167	359	494	
126	37870	450	332	471	
127	38319	250	654	387	
128	38569	183	876	319	
129	38752	183	407	115	
130	38936	333	146	66	
131	39269	833	607	148	
132	40102	267	191	29	
133	40368	216	124	33	
134	40585	633	115	93	
135	41217	516	147	57	
136	41734	466	629	403	
137	42200	250	722	370	
138	42450	666	665	378	
139	43116	183	862	458	
140	43299	966	810	544	
141	44265	233	650	157	
142	44499	250	607	145	
143	44748	350	822	562	
144	45098	633	512	624	
145	45731	217	389	498	
146	45948	433	351	480	
147	46381	333	388	508	
148	46714	133	585	419	
149	46847	383	625	390	
150	47230	516	581	133	
151	47747	333	525	151	
152	48080	483	581	152	
153	48563	749	628	155	
154	49312	300	569	160	
155	49612	516	729	158	
156	50128	133	665	354	
157	50261	167	632	386	
158	50428	600	943	295	
159	51028	183	585	501	
160	51211	167	181	160	
161	51377	316	78	80	
162	51694	233	539	274	
163	51927	216	621	414	
164	52143	217	771	632	
165	52360	233	698	762	
166	52593	150	669	812	
167	52743	133	621	842	
168	52876	233	124	860	
169	53110	450	44	854	
170	53559	217	615	711	
171	53776	166	785	493	
172	53942	367	810	529	
173	54309	450	952	290	
174	54758	266	636	381	
175	55025	366	333	451	
176	55691	200	332	471	
177	55891	316	524	622	
178	56207	183	587	415	
179	56391	633	631	390	
180	57024	283	943	298	
181	57307	416	820	538	
182	57723	416	950	288	
183	58139	167	1263	484	
184	58306	200	917	291	
185	58506	233	608	380	
186	58739	650	339	455	
187	59389	250	630	399	
188	59638	1116	943	292	
189	60754	183	1288	-152	
190	60938	250	910	352	
191	61187	316	937	295	
192	61504	1183	1283	-166	
193	62686	200	1229	-140	
194	62886	300	1299	-145	
195	63186	849	1235	-135	
196	64235	83	499	392	
197	64319	233	346	453	
198	64552	400	606	404	
199	64952	2332	337	464	
200	67550	1749	337	468	
201	69299	616	515	628	
202	69915	300	320	467	
203	70215	799	701	782	
204	71014	416	812	555	
205	71430	783	939	297	
206	72213	300	824	543	
207	72513	1016	629	396	
208	73529	183	375	438	
209	73712	200	338	467	
210	73912	516	935	303	
211	74428	2249	631	391	
212	76677	383	337	452	
213	77060	1283	946	297	
214	78343	416	652	159	
215	78759	183	683	494	
216	78942	366	816	546	
217	79309	216	641	399	
218	79525	400	692	781	
219	79925	216	759	470	
220	80141	183	646	395	
221	80324	366	325	460	
222	80691	433	512	485	
223	81124	366	639	385	
224	81490	400	999	323	
