Data properties:

Recording date: 9/30/2011
Recording time: 16:03:08:000 (corresponds to time 0)
Study: Pilot6
Subject: P18
Recording: Pilot17
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
9	944	400	635	477	
10	1343	633	547	474	
11	1976	2132	598	473	
12	4225	3831	600	472	
13	8056	166	666	304	
14	8222	316	673	174	
15	8539	217	572	823	
16	8755	200	635	956	
17	8955	150	243	962	
18	9105	100	290	625	
19	9422	283	587	76	
20	9705	166	1140	-171	
21	9871	316	1206	-116	
22	10188	600	1211	-198	
23	10788	250	672	445	
24	11037	233	709	628	
25	11270	933	733	727	
26	12203	233	363	108	
27	12436	383	84	-37	
28	12819	183	1003	-120	
29	13003	199	1226	-120	
30	13202	849	1199	-66	
31	14052	150	782	760	
32	14202	216	844	966	
33	14418	200	785	1001	
34	14618	833	974	1001	
35	15451	566	1146	1001	
36	16017	150	1091	1007	
37	16167	283	642	1136	
38	16451	483	650	288	
39	16933	216	773	424	
40	17150	316	919	-21	
41	17466	333	581	412	
42	17800	450	524	481	
43	18249	266	447	473	
44	18516	250	535	446	
45	18766	3747	619	339	
46	22513	283	589	315	
47	22796	566	616	358	
48	23363	550	602	321	
49	23912	166	989	8	
50	24079	166	1187	-114	
51	24245	266	1169	-60	
52	24511	317	540	317	
53	24828	200	582	531	
54	25028	217	1211	-45	
55	25245	233	1256	-125	
56	25477	134	1269	-191	
57	25611	100	1190	-45	
58	25711	399	1212	-168	
59	26110	167	1165	-48	
60	26277	200	1250	-187	
61	26477	316	548	643	
62	26794	549	514	500	
63	27343	566	397	468	
64	27909	233	533	476	
65	28142	216	741	468	
66	28359	516	692	477	
67	28875	450	762	466	
68	29325	1016	691	477	
69	30341	233	758	470	
70	30574	1399	686	486	
71	31973	100	560	954	
72	40384	1349	766	477	
73	41733	283	694	495	
74	42016	683	752	498	
75	42699	100	501	867	
76	47329	167	529	532	
77	47496	100	548	587	
78	48711	366	746	477	
79	49078	100	461	943	
80	50044	83	441	532	
81	50127	216	536	518	
82	50344	250	743	465	
83	50594	200	594	1172	
84	50793	233	683	353	
85	51026	167	699	419	
86	51193	849	752	462	
87	52042	100	622	728	
88	52975	167	666	403	
89	53142	1099	749	474	
90	54241	183	668	764	
91	54824	150	741	390	
92	54974	100	708	440	
93	55074	416	758	463	
94	56206	83	779	448	
95	56290	699	746	466	
96	56989	100	742	607	
97	57555	1232	525	536	
98	58788	1349	751	458	
99	60137	400	674	465	
100	60537	1432	748	459	
101	61969	100	657	580	
102	62819	83	408	596	
103	62902	166	520	583	
104	63068	700	528	527	
105	63768	150	745	477	
106	63918	100	718	578	
107	65034	650	531	521	
108	65683	666	752	470	
109	66349	100	685	724	
110	69830	949	788	495	
111	70780	100	584	733	
112	74677	167	740	516	
113	74844	333	694	524	
114	75177	400	812	503	
115	76559	1216	805	491	
116	77775	533	695	520	
117	78308	849	761	514	
118	79157	217	694	534	
119	79374	100	537	687	
120	83055	1099	752	551	
121	84154	233	838	556	
122	84387	416	746	588	
123	84804	1066	884	584	
124	85870	250	755	586	
125	86120	183	749	633	
126	86303	1915	754	700	
127	88218	616	775	598	
128	88834	233	837	611	
129	89068	250	767	611	
130	89317	133	713	591	
131	89450	250	677	582	
132	89700	1099	753	576	
133	90800	216	588	474	
134	91016	616	470	469	
135	91632	266	463	668	
136	91899	250	395	660	
137	92149	216	441	667	
138	92365	216	486	661	
139	92582	233	548	665	
140	92815	216	589	661	
141	93031	183	773	630	
142	93215	333	833	613	
143	93548	416	794	657	
144	93964	350	733	665	
145	94314	200	528	550	
146	94514	633	541	498	
147	95147	516	468	477	
148	95663	433	408	471	
149	96096	233	397	417	
150	96329	366	633	411	
151	96696	333	398	311	
152	97029	266	711	527	
153	97295	217	509	439	
154	97512	1049	494	357	
155	98561	566	370	335	
156	99127	1432	500	358	
157	100560	500	589	376	
158	101059	350	513	365	
159	101409	666	598	371	
160	102075	183	820	544	
161	102258	400	758	550	
162	102658	266	749	340	
163	102925	250	752	645	
164	103175	200	705	354	
165	103374	283	919	364	
166	103658	266	618	565	
167	103924	167	526	583	
168	104091	183	495	696	
169	104274	117	486	631	
170	104391	200	573	616	
171	104590	416	507	624	
172	105007	233	519	578	
173	105240	366	572	484	
174	105606	233	551	612	
175	105840	483	511	615	
176	106323	466	607	620	
177	106789	866	545	607	
178	107655	500	504	626	
179	108155	483	554	611	
180	108638	733	602	613	
181	109370	516	557	606	
182	109887	533	621	612	
183	110420	600	560	604	
184	111019	266	500	608	
185	111286	583	616	610	
186	111869	633	551	611	
187	112502	250	503	628	
188	112752	1899	553	621	
189	114650	316	580	565	
190	114967	366	462	584	
191	115333	183	429	614	
192	115516	2165	495	623	
193	117831	550	461	557	
194	118381	899	487	606	
195	121946	3781	492	620	
196	125726	716	440	608	
197	126443	283	518	614	
198	126726	200	483	604	
199	126926	383	466	570	
200	127309	600	555	615	
201	127908	550	504	605	
202	128458	1865	562	612	
203	130323	1216	498	611	
204	131539	433	461	568	
205	131972	766	432	612	
206	132738	250	459	556	
207	133155	117	451	570	
208	133271	833	431	612	
209	134104	616	470	615	
210	134720	966	432	622	
211	135686	450	454	562	
212	136136	200	442	610	
213	136336	183	481	568	
214	136519	250	520	561	
215	136769	1166	455	609	
216	137935	1166	501	598	
217	139101	866	468	562	
218	139967	250	432	607	
219	140217	1182	472	563	
220	141399	1332	540	608	
221	142732	650	492	607	
222	143381	366	551	606	
223	143748	4847	468	584	
224	148594	600	517	622	
225	149194	283	463	580	
226	149477	1932	508	628	
227	151409	683	436	617	
228	152092	267	494	632	
229	152358	200	454	637	
230	152558	1066	558	632	
231	153624	2998	497	619	
232	156622	416	616	626	
233	157039	716	564	605	
