Data properties:

Recording date: 10/14/2011
Recording time: 18:11:02:000 (corresponds to time 0)
Study: Pilot6
Subject: P19
Recording: Pilot19
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
11	165	217	597	475	
12	382	266	526	495	
13	648	100	-685	614	
14	11040	117	1151	-101	
15	11156	266	1291	-184	
16	11423	300	683	409	
17	11722	150	627	488	
18	11872	267	466	497	
19	12405	250	396	488	
20	12655	266	405	453	
21	12922	300	680	448	
22	13222	216	692	504	
23	18301	33	-61	573	
24	19884	150	-91	583	
25	21849	67	574	755	
26	24614	200	606	419	
27	25047	300	467	469	
28	25347	100	187	515	
29	28494	500	662	493	
30	28994	350	947	923	
31	29344	400	679	346	
32	29744	250	-593	-367	
33	29993	200	479	174	
34	30193	117	1135	-395	
35	30310	100	1138	-434	
36	30893	183	-1103	-208	
37	31309	366	473	454	
38	32225	183	709	452	
39	32625	400	713	412	
40	33025	1466	695	514	
41	34490	667	771	572	
42	35457	83	693	574	
43	35540	366	770	569	
44	35907	333	693	560	
45	36239	533	688	434	
46	36772	100	685	1086	
47	37372	250	825	728	
48	37622	533	822	620	
49	38155	283	603	446	
50	39504	200	751	476	
51	39704	583	695	493	
52	40287	450	757	477	
53	92204	117	662	414	
54	122633	150	644	1240	
55	122783	266	603	1260	
56	123049	283	648	1263	
57	123332	266	695	1269	
58	165171	799	317	1418	
59	165970	316	453	1437	
60	166653	1516	772	567	
61	168169	1449	689	572	
62	169618	200	756	594	
63	169951	233	762	599	
64	195866	117	1857	1423	
65	195983	117	1690	1387	
66	339370	300	691	552	
67	339786	133	863	524	
68	339920	583	783	512	
69	340503	600	865	504	
70	341102	733	759	511	
71	341835	100	415	983	
72	345116	817	786	513	
73	345932	383	861	537	
74	346316	316	771	528	
75	350030	166	662	465	
76	350196	2798	783	576	
77	353111	749	772	605	
78	353861	383	766	748	
79	354244	849	763	705	
80	355093	167	787	623	
81	355260	250	856	639	
82	355510	300	779	631	
83	355809	699	864	628	
84	356509	716	785	627	
85	357225	383	764	587	
86	357758	283	757	480	
87	358041	250	547	522	
88	358290	1266	775	500	
89	359556	283	700	486	
90	359839	283	552	503	
91	360122	250	446	488	
92	360372	200	381	466	
93	360572	466	788	500	
94	361038	266	532	480	
95	361639	83	835	573	
96	361722	816	869	626	
97	362538	383	537	501	
98	363071	916	649	423	
99	363987	683	500	456	
100	364670	200	-203	529	
101	370483	399	582	503	
102	370882	500	467	481	
103	371382	333	832	610	
104	371715	550	783	563	
105	372265	183	523	479	
106	372448	866	473	491	
107	373314	1049	569	526	
108	374363	283	489	497	
109	374813	150	406	505	
110	374963	100	-101	521	
111	392716	383	395	337	
112	393099	350	521	402	
113	393582	799	393	380	
114	394382	133	398	421	
115	394515	733	345	379	
116	395447	3331	499	379	
117	398895	366	763	565	
118	399262	3198	499	374	
119	402459	117	339	335	
120	402576	150	343	374	
121	402826	300	380	355	
122	403125	799	598	382	
123	403925	716	523	381	
124	404641	216	615	391	
125	404858	816	501	374	
126	405674	516	608	391	
127	406190	700	503	379	
128	406890	266	618	390	
129	407289	500	606	393	
130	407789	400	614	465	
131	408189	117	606	359	
132	409538	33	742	555	
133	410021	350	921	499	
134	410371	233	822	425	
135	410604	200	566	421	
136	410804	966	605	413	
137	411886	183	918	341	
138	412069	150	956	405	
139	412219	250	614	532	
140	412469	300	582	479	
141	412769	316	669	644	
142	413085	566	618	621	
143	413652	716	591	571	
144	414368	300	624	629	
145	415500	133	609	602	
146	415633	266	589	564	
147	415900	799	557	635	
148	416699	1083	619	638	
149	417782	300	506	634	
150	418082	1766	559	627	
151	419847	416	582	577	
152	420264	233	555	655	
153	420497	1099	565	607	
154	421596	666	572	540	
155	422262	166	509	673	
156	422429	383	499	617	
157	422812	350	575	571	
158	423162	533	571	523	
159	423695	1349	587	575	
160	425044	233	565	642	
161	425277	649	610	633	
162	425926	383	565	635	
163	426309	633	627	548	
164	426942	216	570	557	
165	427159	433	601	635	
166	427592	916	580	586	
167	428508	400	611	629	
168	428908	466	592	596	
169	429374	250	553	532	
170	429624	250	619	612	
171	429874	400	589	584	
172	430273	266	645	575	
173	430540	333	547	529	
174	430873	433	584	601	
175	431306	1416	549	523	
176	432722	733	525	487	
177	433455	633	543	531	
178	434087	600	522	488	
179	434687	533	547	550	
180	435220	2082	549	439	
181	437302	316	552	562	
182	437802	316	536	487	
183	438118	283	555	452	
184	438401	233	516	571	
185	438634	183	626	679	
186	438818	416	585	675	
187	439234	1649	625	611	
188	440883	1499	649	568	
189	442548	899	638	544	
190	443448	283	711	659	
