Data properties:

Recording date: 4/21/2011
Recording time: 16:19:46:000 (corresponds to time 0)
Study: Pilot6
Subject: P10
Recording: Pilot10
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	322	216	607	473	
2	889	300	649	463	
3	1488	17	888	876	
4	2088	117	551	319	
5	2204	250	342	99	
6	2454	200	190	100	
7	2654	233	237	43	
8	3037	233	288	11	
9	3270	133	405	29	
10	3404	150	423	-5	
11	3670	83	755	501	
12	3753	250	823	957	
13	4270	83	310	653	
14	4353	100	161	425	
15	4453	166	429	177	
16	4619	217	580	399	
17	4836	117	503	365	
18	4953	400	386	327	
19	5352	316	504	338	
20	5669	133	493	384	
21	5802	133	439	373	
22	7051	100	569	454	
23	7151	183	784	393	
24	7334	566	675	371	
25	7900	217	669	317	
26	8117	716	434	356	
27	8950	150	379	348	
28	9100	167	431	355	
29	9449	416	727	333	
30	9866	250	662	352	
31	10282	133	667	340	
32	10415	333	444	350	
33	10749	300	687	353	
34	11198	83	667	336	
35	11282	216	402	349	
36	11498	400	360	353	
37	11898	200	672	345	
38	12264	250	636	343	
39	12514	250	408	341	
40	12764	183	440	361	
41	12947	383	729	344	
42	16878	300	771	379	
43	17177	133	743	495	
44	17311	1716	769	353	
45	19159	83	739	336	
46	19243	250	686	305	
47	19642	117	1311	706	
48	20175	150	786	360	
49	20325	183	749	355	
50	20675	350	752	347	
51	21025	550	681	384	
52	22507	83	603	437	
53	22590	350	741	417	
54	25821	816	762	403	
55	26638	266	750	445	
56	26904	216	774	405	
57	27687	150	754	360	
58	27837	383	769	410	
59	28436	699	748	422	
60	29319	383	755	419	
61	29702	250	619	124	
62	29952	117	543	21	
63	30235	200	573	262	
64	30435	250	760	413	
65	30851	233	199	307	
66	31084	333	685	378	
67	31967	183	164	161	
68	32150	250	0	220	
69	32400	300	-26	332	
70	32700	217	531	372	
71	32917	450	727	409	
72	33366	300	145	336	
73	33666	233	733	235	
74	33899	266	832	431	
75	34166	650	752	390	
76	34815	466	678	404	
77	35282	150	748	401	
78	36681	17	682	410	
79	36814	117	761	399	
80	36930	516	746	443	
81	38613	883	749	413	
82	39629	117	783	372	
83	39912	1066	756	371	
84	42676	117	726	377	
85	42793	1066	751	409	
86	43992	1049	738	438	
87	45041	266	733	492	
88	45458	366	752	439	
89	47973	283	759	433	
90	49005	183	731	413	
91	49188	966	738	476	
92	50321	483	741	482	
93	50804	183	735	534	
94	50987	400	734	642	
95	51387	600	752	563	
96	51987	400	760	477	
97	52503	83	800	645	
98	52586	483	850	491	
99	53069	366	836	527	
100	53669	216	815	469	
101	54085	267	780	459	
102	54568	100	755	415	
103	54668	433	829	494	
104	55101	183	755	472	
105	55284	183	838	482	
106	55634	366	750	431	
107	56001	233	677	441	
108	56234	183	497	340	
109	56417	583	461	352	
110	57000	266	537	365	
111	57266	466	451	371	
112	57933	266	446	374	
113	58199	183	453	337	
114	58382	550	676	349	
115	58932	200	668	261	
116	59132	283	364	192	
117	59415	183	395	231	
118	59598	450	457	227	
119	60048	966	343	213	
120	61014	233	471	214	
121	61380	33	474	221	
122	61580	200	472	227	
123	61780	400	561	236	
124	62180	183	477	240	
125	62513	183	472	231	
126	62913	266	468	248	
127	63312	367	824	241	
128	63795	350	833	251	
129	73422	183	571	271	
130	73805	83	575	203	
131	73888	100	561	236	
132	74121	133	919	525	
133	74255	333	636	256	
134	74588	100	1085	603	
135	75121	516	593	238	
136	75854	250	554	215	
137	76103	100	602	220	
138	76370	150	631	207	
139	76520	267	597	243	
140	76786	283	880	181	
141	77069	266	596	320	
142	77519	300	580	323	
143	77819	150	507	463	
144	78152	450	539	494	
145	85097	233	536	341	
146	85330	366	496	490	
147	85930	117	513	481	
148	86047	366	611	506	
149	86413	183	674	512	
150	89061	500	545	384	
151	89561	100	575	443	
152	89827	217	644	519	
153	90360	150	602	519	
154	90510	133	509	521	
155	90643	233	458	529	
156	90876	350	463	478	
157	91343	100	498	493	
158	91443	300	479	524	
159	91859	83	592	566	
160	91942	283	576	523	
161	93241	133	511	529	
162	93375	150	506	590	
163	93524	117	482	545	
164	93958	83	495	507	
165	94041	366	601	513	
166	94624	150	563	497	
167	97605	133	730	511	
168	97738	183	541	488	
169	97921	216	482	489	
170	98371	67	463	476	
171	98671	283	477	503	
172	99187	117	507	475	
173	99304	283	558	491	
174	99720	416	606	503	
175	100370	166	564	492	
176	106699	150	525	528	
177	108048	350	481	524	
178	122671	166	453	509	
179	129167	216	543	500	
180	129650	50	555	438	
181	129967	300	554	397	
182	130533	200	558	415	
183	130733	183	598	476	
184	130916	166	609	429	
185	139743	166	618	485	
186	140143	83	605	519	
187	146489	100	805	238	
188	146589	200	972	272	
189	147705	200	775	411	
190	148038	166	715	412	
191	148204	283	616	501	
192	148487	100	658	499	
193	148804	83	673	511	
194	148887	183	557	481	
195	154866	67	685	526	
196	155100	50	649	524	
197	155383	166	634	473	
198	155549	100	547	478	
199	155849	533	538	480	
200	156632	166	597	473	
201	156798	100	609	506	
202	157015	83	603	662	
203	157098	167	591	445	
204	157265	316	628	445	
205	157731	166	583	456	
206	157898	466	527	503	
207	158364	117	480	520	
208	158614	83	663	537	
209	158697	350	647	433	
210	159996	150	672	441	
211	160581	67	519	459	
212	161829	133	603	377	
213	162161	117	560	473	
214	162495	149	506	449	
215	162844	250	525	460	
216	163311	167	503	468	
217	163477	233	544	498	
218	163843	33	540	698	
219	163993	83	621	508	
220	164077	350	647	443	
221	164560	516	576	452	
222	165076	583	643	454	
223	165792	133	620	491	
224	166342	166	549	451	
225	166508	300	555	391	
226	167091	400	537	510	
227	167491	300	485	498	
228	167791	100	540	454	
229	168090	333	529	486	
230	168424	216	472	467	
231	168840	799	499	477	
232	169839	250	569	393	
233	170222	100	1364	1169	
234	171821	216	669	526	
235	172038	183	701	607	
236	174119	583	569	454	
237	174969	200	559	431	
238	175169	366	468	461	
239	175535	350	513	444	
240	175885	183	525	477	
241	176068	266	511	439	
242	176335	300	582	445	
243	176751	83	436	534	
244	176834	300	450	413	
245	195255	67	528	489	
246	195738	283	581	510	
247	196021	500	468	516	
248	196521	466	556	508	
249	197304	33	658	592	
250	208413	17	564	404	
251	208613	117	523	353	
252	230515	500	534	510	
253	231214	100	603	454	
254	231314	266	642	449	
255	231581	183	1283	317	
256	234512	150	552	483	
257	234795	83	595	563	
258	234878	233	598	504	
259	235112	483	528	508	
260	235728	17	717	24	
261	236011	383	327	52	
262	236394	500	335	125	
263	236894	317	545	440	
264	237210	166	599	1007	
265	237376	150	566	420	
266	237526	116	573	381	
267	237909	67	569	403	
268	238326	200	542	408	
269	239658	233	914	306	
270	239891	333	600	397	
271	242257	150	558	514	
272	242623	400	519	469	
273	243456	200	565	377	
274	246903	200	571	379	
275	247103	283	564	525	
276	247520	300	563	466	
277	254998	349	529	509	
278	255547	283	496	516	
279	256113	233	549	494	
280	256346	233	588	460	
281	256580	283	630	456	
282	257146	83	625	436	
283	257229	533	538	438	
284	257762	200	466	444	
285	257962	183	491	470	
286	258145	250	526	440	
287	258395	316	421	460	
288	271303	83	919	271	
289	275816	83	907	250	
290	275900	333	291	98	
291	276233	366	512	410	
292	276599	233	527	475	
293	276832	117	492	495	
294	281013	67	921	169	
295	281279	966	961	150	
