Data properties:

Recording date: 9/28/2011
Recording time: 15:44:03:000 (corresponds to time 0)
Study: Pilot6
Subject: P16
Recording: Pilot16
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
19	117	100	608	484	
20	217	600	550	458	
21	817	300	596	463	
22	1116	633	645	460	
23	1749	216	584	528	
24	1966	183	641	836	
25	2149	500	647	940	
26	2649	183	295	1024	
27	2832	283	651	1171	
28	3115	366	529	1136	
29	3482	483	726	1090	
30	3965	650	545	1083	
31	4614	416	330	1116	
32	5031	300	518	1095	
33	5330	316	665	1075	
34	5647	333	513	1097	
35	5980	1049	471	1106	
36	7029	383	715	1084	
37	7412	316	430	997	
38	7729	217	126	997	
39	7945	266	76	1011	
40	8212	216	-188	1460	
41	8628	416	-515	1263	
42	9145	16	-385	1441	
43	9311	17	1137	1410	
44	10310	166	-550	1249	
45	10477	583	-565	1288	
46	11676	566	722	1248	
47	12242	416	-1487	829	
48	13125	200	498	880	
49	13325	217	715	1026	
50	13542	216	616	1055	
51	14291	34	257	126	
52	14508	16	451	129	
53	14874	216	512	493	
54	15090	283	650	983	
55	15374	533	622	1068	
56	15906	316	541	1087	
57	16223	383	639	1255	
58	16606	300	715	1246	
59	16906	250	564	729	
60	17156	217	756	1004	
61	17372	333	991	998	
62	17705	400	1154	990	
63	18105	400	638	1169	
64	18505	250	695	1082	
65	18755	483	472	1126	
66	19238	333	598	761	
67	19571	183	836	1055	
68	19754	266	497	475	
69	20021	216	592	-104	
70	20237	200	626	339	
71	20437	200	526	474	
72	20637	200	428	445	
73	20837	400	391	469	
74	21237	150	553	443	
75	21386	200	674	428	
76	21586	200	782	454	
77	21786	333	687	456	
78	22119	216	761	450	
79	22336	100	719	731	
80	26250	366	773	473	
81	29714	1116	778	458	
82	30830	450	703	498	
83	31280	1199	795	463	
84	34794	1466	778	502	
85	36259	383	700	535	
86	36643	683	761	507	
87	37326	317	691	544	
88	39807	866	763	525	
89	43022	2698	769	531	
90	46636	150	774	444	
91	46786	2365	773	568	
92	49151	200	691	584	
93	49351	333	767	591	
94	49684	183	756	638	
95	49867	650	762	736	
96	50517	566	762	678	
97	51083	250	812	602	
98	51333	316	777	606	
99	51649	250	851	614	
100	51899	150	789	606	
101	52049	300	563	486	
102	52349	166	661	429	
103	52515	216	545	509	
104	52732	250	483	508	
105	52982	233	809	567	
106	53215	200	712	428	
107	53415	466	766	489	
108	54031	633	772	476	
109	54664	316	495	480	
110	54980	317	438	676	
111	55297	200	400	674	
112	55497	483	486	471	
113	55980	366	519	493	
114	56346	866	470	492	
115	57212	433	398	474	
116	57645	183	409	428	
117	57828	250	549	492	
118	58078	650	481	476	
119	58728	233	598	231	
120	58961	583	468	477	
121	59544	250	746	370	
122	59794	217	827	415	
123	60010	233	506	469	
124	60244	1166	503	382	
125	61409	350	602	384	
126	61759	450	509	388	
127	62209	316	494	355	
128	62525	350	369	348	
129	62875	416	523	369	
130	63292	450	623	387	
131	63741	283	514	382	
132	64024	250	604	381	
133	64274	233	526	368	
134	64507	433	601	377	
135	64940	433	596	501	
136	65373	266	601	376	
137	65640	133	607	432	
138	65773	166	428	444	
139	65940	450	612	374	
140	66390	200	806	325	
141	66589	583	863	371	
142	67172	1283	819	417	
143	68455	616	915	474	
144	69071	283	614	367	
145	69354	166	709	258	
146	69521	283	603	254	
147	69804	283	469	273	
148	70087	233	952	272	
149	70453	383	591	482	
150	70836	167	571	430	
151	71136	233	452	599	
152	71369	433	526	614	
153	71802	650	474	574	
154	72452	683	439	630	
155	73135	383	557	629	
156	73635	150	448	553	
157	73784	183	426	622	
158	73967	300	578	584	
159	74267	283	692	600	
160	74550	516	455	555	
161	75067	316	486	593	
162	75383	450	563	590	
163	75833	316	475	538	
164	76150	450	501	577	
165	76599	633	563	582	
166	77232	1549	470	544	
167	78781	400	495	497	
168	79181	316	469	555	
169	79497	333	513	561	
170	79831	167	456	568	
171	79997	350	486	595	
172	80347	650	490	497	
173	81146	966	474	529	
174	82112	333	502	595	
175	82446	699	499	491	
176	83145	333	456	563	
177	83478	366	488	513	
178	83845	749	561	495	
179	84594	283	504	508	
180	84877	1099	563	579	
181	85977	316	592	537	
182	86293	550	568	497	
183	86843	400	530	457	
184	87242	183	503	514	
185	87426	799	528	452	
186	88225	350	591	554	
187	88708	233	556	462	
188	89075	233	570	490	
189	89441	316	563	532	
190	89758	683	533	435	
191	90440	267	510	494	
192	90707	383	536	447	
193	91223	50	571	480	
194	91423	216	525	486	
195	91773	533	548	495	
196	92306	500	563	401	
197	92805	333	541	438	
198	93139	283	561	486	
199	93422	217	531	456	
200	93638	233	560	492	
201	93872	183	542	440	
202	94055	167	559	398	
203	94221	183	530	436	
204	94404	883	560	400	
205	95287	316	561	490	
206	95853	516	527	436	
207	96370	183	455	598	
208	96553	200	492	621	
209	96753	350	506	520	
210	97102	266	405	645	
211	97369	117	484	648	
212	97485	233	395	647	
213	97719	383	420	588	
214	98102	216	448	621	
215	98318	200	426	588	
216	98518	217	500	641	
217	98735	366	409	644	
218	99101	216	414	581	
219	99451	133	442	580	
220	99584	283	449	630	
221	99867	133	409	581	
222	100001	366	503	630	
223	100367	416	417	577	
224	100783	316	449	618	
225	101100	250	416	569	
226	101350	333	381	629	
227	101683	266	520	610	
228	102066	366	419	578	
229	102432	450	389	630	
230	102882	283	423	585	
231	103165	983	521	627	
232	104148	366	518	550	
233	104747	183	446	635	
234	104931	483	412	579	
235	105414	167	391	639	
236	105580	583	517	627	
237	106163	350	380	640	
238	106513	217	432	598	
239	106729	350	519	635	
240	107079	666	506	567	
241	107745	466	421	587	
242	108212	400	509	628	
243	108612	433	417	582	
244	109045	150	448	621	
245	109195	766	423	584	
246	109961	383	512	633	
247	110344	616	497	586	
248	110960	333	468	558	
249	111293	150	425	594	
250	111576	283	431	584	
251	111859	1266	516	542	
252	113125	350	505	636	
253	113475	183	478	587	
254	113658	783	425	582	
255	114441	250	453	529	
256	114691	633	423	584	
257	115324	466	523	646	
258	115790	233	494	585	
259	116023	250	428	589	
260	116406	283	458	531	
261	116690	266	492	627	
262	116956	300	454	606	
263	117256	150	494	662	
264	117406	166	444	681	
265	117572	250	392	616	
266	117822	183	428	588	
267	118005	366	489	578	
268	118372	500	425	596	
269	118872	200	481	582	
270	119071	133	439	656	
271	119205	366	642	628	
272	119571	150	694	625	
273	119721	183	599	636	
274	119904	199	572	588	
275	120103	516	617	583	
276	120620	283	710	625	
277	120903	400	622	583	
278	121303	600	592	635	
279	121902	1232	628	571	
280	123135	466	722	607	
281	123601	833	675	563	
282	124434	216	628	575	
283	124650	316	709	614	
284	124967	383	659	533	
285	125350	350	689	574	
286	125700	183	641	562	
287	125883	200	687	576	
288	126083	400	669	516	
289	126616	233	632	469	
290	127032	266	626	572	
291	127299	733	686	575	
292	128032	600	634	533	
293	128631	266	632	491	
294	128898	300	618	568	
295	129198	916	664	546	
296	130113	266	608	539	
297	130380	266	658	551	
298	130646	250	597	530	
299	130896	583	622	481	
300	131479	183	676	556	
301	131663	183	643	511	
302	131962	167	624	457	
303	132129	516	633	567	
304	132645	167	642	516	
305	132812	183	621	484	
306	132995	183	895	336	
307	133178	500	941	378	
308	133678	166	731	481	
309	133844	1599	641	516	
310	135443	233	625	573	
311	135676	633	633	500	
312	136309	233	607	457	
313	136543	683	615	512	
314	137226	383	566	490	
315	137608	250	603	483	
316	137858	400	568	482	
317	138258	200	606	414	
318	138458	450	596	530	
319	138908	250	577	474	
320	139157	433	598	429	
321	139591	183	588	521	
322	139774	1166	600	482	
323	140940	583	568	511	
324	141639	366	611	467	
325	142006	283	550	477	
326	142289	733	610	483	
327	143022	350	583	433	
328	143488	167	537	479	
329	143655	200	529	440	
330	143854	200	581	445	
331	144054	167	572	507	
332	144221	350	619	484	
333	144571	266	588	424	
334	144970	233	527	414	
335	145337	616	517	421	
336	145953	766	591	437	
337	146719	400	554	471	
338	147119	933	614	484	
339	148052	1199	581	420	
340	149251	166	533	421	
341	149417	1016	556	477	
342	150433	366	553	386	
343	150800	383	586	439	
344	151183	583	554	391	
345	151932	1066	563	431	
346	152998	200	533	607	
347	153198	183	542	672	
348	153381	133	587	673	
349	153515	333	592	429	
350	153848	183	783	436	
351	154031	266	625	411	
352	154431	50	784	436	
353	154614	50	455	571	
354	154780	117	485	606	
355	154897	200	512	668	
356	155330	400	508	615	
357	155730	233	527	569	
358	155963	316	562	602	
359	156279	383	538	558	
360	156779	166	539	570	
361	156945	216	574	625	
362	157162	516	510	630	
363	157678	200	538	663	
364	157878	450	601	673	
365	158328	133	485	648	
366	158595	50	509	601	
367	158778	283	548	645	
368	159061	300	596	635	
369	159361	400	548	643	
370	159894	83	552	645	
371	159977	283	519	619	
372	160260	350	549	655	
373	160610	233	591	630	
374	160976	150	614	657	
375	161126	416	548	572	
376	161543	166	572	609	
377	161709	466	527	631	
378	162176	383	544	564	
379	162559	217	512	623	
380	162775	316	543	654	
381	163092	650	576	603	
382	163741	333	514	615	
383	164074	533	565	597	
384	164741	150	565	594	
385	164890	200	546	558	
386	165090	217	538	634	
387	165307	533	540	569	
388	165840	633	569	592	
389	166473	200	602	562	
390	166806	516	562	502	
391	167322	283	552	538	
392	167605	300	569	486	
393	167905	350	601	523	
394	168255	100	589	562	
395	168488	50	564	587	
396	168671	50	566	594	
397	168988	183	568	483	
398	169171	716	602	534	
399	169887	400	626	498	
400	170287	200	584	507	
401	170486	483	620	501	
402	171086	650	595	520	
403	171736	350	571	601	
404	172086	300	603	544	
405	172385	266	574	523	
406	172652	416	539	554	
407	173068	117	567	510	
408	173185	167	567	462	
409	173352	316	604	457	
410	173668	450	552	549	
411	174118	399	608	448	
412	174517	183	573	516	
413	174700	266	634	500	
414	174967	500	609	451	
415	175467	166	444	330	
416	175633	350	597	454	
417	176133	949	592	470	
418	177265	300	604	459	
419	177565	200	564	529	
420	177765	216	544	492	
421	177982	217	583	458	
422	178198	417	580	414	
423	178615	383	612	448	
424	179131	50	582	390	
425	179314	50	508	496	
426	179497	133	511	492	
427	179631	250	558	408	
428	180014	133	574	401	
429	180147	550	603	448	
430	180830	50	599	453	
431	181013	216	572	415	
432	181363	50	602	439	
