Data properties:

Recording date: 3/21/2011
Recording time: 13:32:49:000 (corresponds to time 0)
Study: Pilot6
Subject: P08
Recording: Pilot07
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	92	117	571	453	
2	209	316	516	451	
3	525	333	582	462	
4	1075	150	1040	607	
5	1225	183	651	517	
6	1408	350	525	446	
7	1758	200	329	67	
8	1957	150	76	22	
9	2107	1032	71	-19	
10	3140	150	361	743	
11	3290	150	431	1017	
12	3440	150	470	966	
13	3590	150	182	-104	
14	3740	250	126	-25	
15	3989	483	77	-13	
16	4472	133	134	-15	
17	4606	250	367	224	
18	4855	183	359	345	
19	5039	383	209	328	
20	5422	117	605	365	
21	5538	366	576	438	
22	5905	350	520	356	
23	6255	716	578	367	
24	6971	100	556	408	
25	7204	100	539	1670	
26	8637	17	243	1146	
27	13999	333	467	378	
28	14332	566	584	367	
29	14898	400	537	386	
30	15298	333	591	396	
31	15631	283	518	396	
32	15914	100	572	410	
33	18346	183	589	380	
34	18529	733	566	411	
35	19262	433	489	429	
36	19695	600	571	410	
37	20295	133	550	458	
38	20428	100	223	954	
39	20528	100	830	106	
40	23459	183	467	442	
41	23759	133	452	458	
42	23892	117	564	453	
43	24009	216	482	453	
44	24225	516	709	447	
45	24742	1932	575	499	
46	26674	200	693	495	
47	26874	266	556	510	
48	27140	266	474	494	
49	27407	316	571	523	
50	27723	450	656	533	
51	28173	550	571	492	
52	28722	266	561	334	
53	29222	100	480	307	
54	29322	117	231	148	
55	29439	283	411	567	
56	29722	167	289	571	
57	29888	217	217	545	
58	30338	233	465	563	
59	30571	100	691	1093	
60	30804	216	639	584	
61	31021	250	576	579	
62	31271	250	675	507	
63	31521	117	599	511	
64	31637	216	274	352	
65	31854	117	337	369	
66	31970	1432	374	383	
67	33403	167	159	66	
68	33569	200	120	51	
69	33769	250	111	-26	
70	34019	183	55	-49	
71	34202	200	354	404	
72	34402	666	148	216	
73	35068	466	299	239	
74	35534	316	129	212	
75	35851	183	342	238	
76	36034	450	417	260	
77	36484	166	176	223	
78	36650	283	139	215	
79	36934	300	417	259	
80	37233	416	309	249	
81	37650	100	453	265	
82	37750	333	404	270	
83	38083	350	313	242	
84	38433	200	167	228	
85	38632	200	199	341	
86	38832	266	159	349	
87	39099	166	353	475	
88	39265	433	292	512	
89	39698	250	143	496	
90	39948	200	221	521	
91	40148	266	487	362	
92	40415	433	496	257	
93	40848	283	483	297	
94	41131	999	427	480	
95	42130	366	162	427	
96	42497	400	202	429	
97	42896	433	201	221	
98	43329	1133	317	237	
99	44462	300	403	257	
100	44762	666	319	242	
101	45428	466	419	263	
102	45894	133	631	373	
103	46027	183	588	427	
104	46211	167	558	458	
105	46377	150	356	207	
106	46527	283	409	255	
107	46810	1616	311	256	
108	48426	266	697	329	
109	48692	383	446	262	
110	49075	250	735	357	
111	49325	233	639	304	
112	49558	500	414	268	
113	50058	133	621	274	
114	50191	933	649	306	
115	51124	633	613	324	
116	51757	533	553	462	
117	52290	200	610	394	
118	52490	200	589	429	
