Data properties:

Recording date: 10/4/2011
Recording time: 16:22:37:000 (corresponds to time 0)
Study: Pilot6
Subject: P18
Recording: Pilot18
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
9	88	266	577	457	
10	355	250	636	461	
11	604	433	556	462	
12	1037	250	609	465	
13	1287	450	657	465	
14	1737	1399	580	469	
15	3136	2282	647	474	
16	5418	883	554	463	
17	6300	133	583	575	
18	6434	1799	593	466	
19	8232	300	766	776	
20	8682	200	445	400	
21	8882	383	796	924	
22	9265	616	335	1049	
23	10065	733	536	366	
24	10981	83	565	444	
25	11064	133	564	510	
26	11198	433	752	675	
27	11814	450	766	760	
28	12480	166	666	568	
29	12646	1066	450	554	
30	13712	250	73	638	
31	13962	483	-477	984	
32	14445	566	583	666	
33	15161	366	352	223	
34	15528	250	669	703	
35	15777	250	843	1017	
36	16027	683	1054	1028	
37	16710	350	1219	1028	
38	17060	283	690	1294	
39	17343	483	561	1326	
40	17826	383	716	1289	
41	18209	350	658	1321	
42	18559	233	768	1314	
43	18792	283	609	1314	
44	19076	466	563	1323	
45	19542	416	661	1317	
46	19958	650	568	1321	
47	20807	117	732	710	
48	20924	250	632	440	
49	21174	483	712	456	
50	21657	383	401	448	
51	22040	749	720	471	
52	22790	300	769	478	
53	23089	217	696	477	
54	23306	100	648	916	
55	23406	133	279	-438	
56	24239	250	654	522	
57	24488	933	766	491	
58	25421	416	695	484	
59	25837	1499	784	486	
60	27336	333	687	507	
61	27669	150	718	628	
62	27819	500	702	509	
63	28319	749	766	502	
64	29068	266	693	526	
65	29335	100	427	986	
66	29602	17	-1312	-881	
67	29985	17	-208	-484	
68	31050	167	849	566	
69	31217	1099	778	521	
70	32316	100	408	962	
71	32416	117	-758	-534	
72	33832	100	-742	-566	
73	34731	100	822	580	
74	34831	1183	773	540	
75	36014	383	692	560	
76	36397	300	900	561	
77	36830	117	829	563	
78	36946	616	768	567	
79	37562	616	685	580	
80	38179	666	909	574	
81	38845	1866	779	599	
82	40711	316	858	619	
83	41027	266	777	597	
84	41293	233	709	590	
85	41527	350	766	597	
86	41876	183	524	497	
87	42193	183	536	519	
88	42376	866	392	449	
89	43242	267	484	491	
90	43508	183	569	513	
91	43692	183	827	637	
92	43875	750	864	631	
93	44624	300	733	492	
94	44924	483	853	611	
95	45407	216	502	456	
96	45624	333	456	471	
97	45957	400	559	500	
98	46356	166	475	494	
99	46523	383	570	499	
100	46906	317	400	447	
101	47223	183	486	496	
102	47406	317	569	503	
103	47722	266	675	497	
104	47989	167	711	530	
105	48155	433	783	579	
106	48588	266	582	494	
107	48855	300	735	623	
108	49154	266	794	538	
109	49421	1566	762	582	
